ID;Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Previous qualification (grade);Nationality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1719;1;39;1;9119;1;1;160;1;38;37;7;7;129;0;0;0;;1;0;24;;0;5;9;0;0;0;0;5;8;2;14.5;2;7.6;2.6;0.32;Dropout
1720;1;39;1;9991;0;19;133.1;1;2;1;2;4;100;0;0;0;;1;0;24;;0;5;7;0;0;0;0;5;7;0;0;0;16.2;0.3;-0.92;Dropout
1721;1;17;1;9085;1;1;128;1;38;37;9;9;116.5;1;0;0;;1;0;18;;0;5;6;5;12;0;0;5;8;5;12.14285714;0;10.8;1.4;1.74;Graduate
1722;1;1;2;9254;1;1;121;1;37;37;9;9;124.2;1;0;0;;0;1;18;;0;6;8;6;10.57142857;0;0;6;9;5;11.4;0;16.2;0.3;-0.92;Graduate
1723;1;51;1;9085;1;1;127;1;3;3;2;8;138.8;1;0;0;;0;0;22;;4;12;19;11;14.15384615;0;5;12;20;12;15.42857143;0;8.9;1.4;3.51;Graduate
1724;1;1;1;9773;1;1;132;1;2;1;9;9;126.4;1;1;0;;0;1;18;;0;6;9;6;11.16666667;0;0;6;11;5;12.4;0;10.8;1.4;1.74;Graduate
1725;1;1;1;171;1;1;147;1;19;19;3;10;151.9;1;0;0;;0;0;21;;13;17;20;17;12;0;14;17;18;17;12.66666667;0;11.1;0.6;2.02;Graduate
1726;2;39;1;9991;0;1;110;1;37;37;5;1;120;1;0;0;;0;0;38;;0;5;11;3;11.33333333;0;0;5;9;4;12;0;9.4;-0.8;-3.12;Dropout
1727;1;43;1;9238;1;1;142;1;34;34;99;99;131.9;0;0;0;;0;1;29;;9;16;17;16;12.58823529;0;10;13;14;13;13.35714286;0;9.4;-0.8;-3.12;Graduate
1728;1;44;1;9130;1;39;130;1;38;37;4;9;130;1;0;0;;0;1;20;;0;6;11;4;12;0;0;6;9;4;10.75;0;16.2;0.3;-0.92;Enrolled
1730;2;43;1;9991;0;1;110;1;37;37;9;9;132.5;0;0;0;;1;0;37;;7;12;13;12;12.25;0;8;13;13;13;12.84615385;0;9.4;-0.8;-3.12;Graduate
1731;1;1;3;9147;1;1;128;1;3;3;5;10;116.5;0;0;0;;1;0;20;;0;5;7;5;11.6;0;0;5;5;5;12.8;0;12.4;0.5;1.79;Graduate
1733;2;39;1;9119;1;1;120;1;37;38;9;10;145.4;0;0;1;;1;0;40;;0;5;11;3;10.66666667;0;0;5;5;2;12.5;0;16.2;0.3;-0.92;Dropout
1734;2;39;1;8014;0;1;140;1;37;3;9;10;172;0;0;0;;1;0;44;;5;11;21;9;12.33333333;0;8;11;16;9;11;0;12.4;0.5;1.79;Enrolled
1736;1;44;1;9070;1;39;120;1;2;19;3;8;120;0;0;0;;1;0;21;;2;7;10;6;13.42857143;0;5;9;9;8;13.125;0;16.2;0.3;-0.92;Graduate
1737;1;1;6;9500;1;1;151;1;3;1;2;1;129.8;1;0;0;;1;0;18;;0;8;10;8;13.05375;2;0;8;10;8;13.05375;2;9.4;-0.8;-3.12;Graduate
1738;1;1;5;9500;1;1;130;1;1;3;9;10;118.1;1;0;0;;1;0;18;;0;7;10;6;12.03571429;0;0;8;9;7;13.75;0;13.9;-0.3;0.79;Enrolled
1739;1;39;1;9003;1;1;140;1;3;1;5;9;130;0;0;0;;1;0;27;;0;6;6;6;14.16666667;0;0;6;7;6;13.83333333;0;11.1;0.6;2.02;Graduate
1741;1;18;1;9130;1;1;146;1;3;3;5;2;137.8;0;0;0;;1;0;18;;0;6;11;5;13.6;0;0;6;13;3;12.66666667;0;13.9;-0.3;0.79;Dropout
1742;1;17;4;9254;1;1;122;1;1;1;4;2;116.1;1;0;0;;1;0;19;;0;6;7;5;12.2;0;0;6;12;2;12;0;7.6;2.6;0.32;Enrolled
1743;1;1;1;9130;1;1;121;1;3;19;2;9;115.4;1;0;0;;1;0;18;;0;6;8;6;13.71428571;0;0;6;7;5;13.33333333;0;15.5;2.8;-4.06;Dropout
1746;1;44;1;9085;1;39;130;1;1;1;4;4;130;1;1;0;;1;0;26;;2;6;20;4;12.5;0;1;6;16;3;10;0;15.5;2.8;-4.06;Dropout
1750;1;43;1;9070;1;1;108;1;38;38;7;7;105.2;1;0;0;;1;0;25;;11;17;18;13;11.53846154;0;10;15;15;10;12.4;0;12.7;3.7;-1.7;Dropout
1751;1;44;1;9003;1;1;120;1;3;2;2;6;120;1;0;0;;1;0;21;;4;9;14;7;11.28571429;2;2;8;15;4;12.25;0;12.7;3.7;-1.7;Enrolled
1752;1;1;1;171;1;1;150;1;38;19;9;9;137.8;1;0;0;;1;1;19;;0;0;0;0;0;0;0;0;0;0;0;0;13.9;-0.3;0.79;Graduate
1753;1;17;2;9070;1;1;152;1;39;39;3;3;134.2;1;0;0;;1;0;20;;0;6;7;5;11.8;0;0;6;9;4;12;0;15.5;2.8;-4.06;Enrolled
1754;1;44;1;9119;1;39;150;1;19;3;5;2;150;0;0;0;;1;0;20;;0;5;16;0;0;0;0;5;12;2;10.5;0;12.7;3.7;-1.7;Enrolled
1757;1;17;1;171;1;1;145;1;4;4;3;3;143.6;0;0;1;;1;0;19;;5;12;12;10;12.7;0;4;11;16;10;12.27272727;0;8.9;1.4;3.51;Enrolled
1759;1;1;4;9670;1;1;125;1;4;19;2;5;118;1;0;0;;0;0;19;;0;6;7;6;14.42857143;0;0;6;8;6;15;2;16.2;0.3;-0.92;Graduate
1760;1;1;4;9500;1;1;117;1;1;1;4;7;109.3;1;0;0;;0;1;18;;0;7;7;7;13.11714286;0;0;8;9;7;12.6;0;11.1;0.6;2.02;Graduate
1761;1;1;2;9238;1;1;121;1;19;19;191;171;119.3;1;0;1;;0;0;20;;0;6;7;6;12.66666667;0;0;6;7;6;11.83333333;0;8.9;1.4;3.51;Graduate
1763;1;39;1;9773;1;1;130;1;1;19;1;3;161.5;0;0;0;;1;0;36;;0;6;7;6;15.28571429;0;0;6;6;6;16.5;0;10.8;1.4;1.74;Graduate
1765;1;53;1;9147;1;42;140;1;1;1;6;6;142.2;0;0;0;;1;1;21;;6;11;11;11;12.63636364;0;3;9;11;9;12.6;0;8.9;1.4;3.51;Graduate
1766;1;1;1;9147;1;1;140;1;19;38;9;9;129.2;1;0;0;;0;0;26;;0;5;6;0;0;0;0;5;0;0;0;0;15.5;2.8;-4.06;Dropout
1769;1;7;1;9500;1;3;140;1;3;19;2;6;140;0;0;0;;1;0;27;;0;7;0;0;0;0;0;8;0;0;0;0;12.4;0.5;1.79;Dropout
1770;1;51;1;9147;1;1;116;1;3;3;2;2;115.2;0;0;1;;1;0;32;;2;7;16;3;12;0;3;8;10;3;10.33333333;0;8.9;1.4;3.51;Enrolled
1771;1;16;3;9853;1;1;134;1;37;19;9;5;121.4;1;0;0;;0;1;23;;0;6;10;4;14.25;1;0;6;8;5;12;0;7.6;2.6;0.32;Enrolled
1773;1;1;2;9773;1;1;140;1;1;1;9;9;136.9;1;0;0;;0;1;19;;0;6;7;6;13.5;0;0;6;7;6;14.42857143;0;16.2;0.3;-0.92;Graduate
1774;1;42;1;9003;1;1;140;1;19;19;4;4;140;1;0;0;;1;0;25;;0;6;14;5;11.66666667;0;0;6;11;4;12;0;15.5;2.8;-4.06;Enrolled
1775;1;17;6;9254;1;1;108;1;1;19;4;5;112.2;1;0;0;;1;0;19;;0;6;13;5;10.8;0;0;6;12;3;10;0;9.4;-0.8;-3.12;Enrolled
1777;2;1;1;9254;1;1;140;1;19;38;4;7;133;0;0;0;;1;0;33;;3;9;11;9;12.8;0;2;7;9;7;11.42857143;0;12.7;3.7;-1.7;Graduate
1778;2;39;1;9991;0;1;140;1;37;12;9;9;150;0;0;1;;1;0;35;;0;5;6;5;10.8;0;0;5;7;5;12;2;9.4;-0.8;-3.12;Dropout
1779;1;1;1;9147;1;1;133.1;1;37;38;7;7;98;1;0;0;;1;0;23;;0;5;8;4;11.4;0;0;5;7;4;11;0;11.1;0.6;2.02;Graduate
1780;1;1;1;9500;1;1;125;1;37;19;9;9;122.4;1;0;0;;1;0;19;;0;7;7;7;13.72571429;0;0;8;8;8;14.5;0;11.1;0.6;2.02;Graduate
1781;1;1;1;9670;1;1;133.1;1;1;37;9;10;139;0;0;0;;1;0;21;;0;6;6;5;12.8;0;0;6;9;5;12.25;0;10.8;1.4;1.74;Enrolled
1782;1;1;5;9070;1;1;133.1;1;1;19;3;3;112;1;0;0;;1;1;21;;0;6;6;6;13.5;0;0;6;6;6;11.16666667;0;11.1;0.6;2.02;Graduate
1783;1;39;1;9500;1;1;130;1;37;37;3;7;143.8;0;0;0;;1;0;27;;0;8;8;7;15.57;0;0;8;8;7;15.57;0;10.8;1.4;1.74;Dropout
1784;1;17;3;9147;1;1;122;1;3;38;123;171;116.1;1;0;1;;1;0;19;;0;5;10;4;11;0;0;5;13;2;12;0;8.9;1.4;3.51;Enrolled
1785;1;7;2;9500;1;3;140;1;37;38;9;9;138;0;0;0;;1;0;28;;0;7;7;7;14.11428571;0;0;8;9;8;15.91111111;0;16.2;0.3;-0.92;Dropout
1786;1;43;1;9147;1;1;123;1;37;38;7;7;110;0;0;0;;1;0;25;;0;5;12;3;11;1;0;5;12;4;11.5;0;9.4;-0.8;-3.12;Enrolled
1787;2;39;1;9238;1;19;133.1;1;37;37;9;4;103.5;0;0;0;;1;0;42;;0;6;0;0;0;0;0;6;0;0;0;0;15.5;2.8;-4.06;Dropout
1788;1;7;1;9991;0;3;140;1;37;37;9;9;140;0;0;0;;1;0;27;;0;5;6;4;13.5;0;0;5;6;4;13.75;0;7.6;2.6;0.32;Graduate
1789;1;1;1;9070;1;1;116;1;3;3;0;1;108.7;1;0;0;;1;0;23;;0;6;9;4;11.25;1;0;6;10;0;0;4;7.6;2.6;0.32;Dropout
1790;1;17;3;9254;1;1;118;1;19;1;4;4;115.9;1;0;0;;1;1;18;;0;6;7;6;12.14285714;0;0;6;8;6;11.33333333;0;8.9;1.4;3.51;Graduate
1791;2;39;1;9500;1;1;140;1;37;37;9;4;127.3;0;0;0;;1;0;26;;0;8;8;7;13.07571429;0;0;8;8;7;13.07571429;0;10.8;1.4;1.74;Graduate
1792;1;1;4;9147;1;1;146;1;3;1;3;10;138.7;0;0;0;;1;0;18;;0;5;0;0;0;0;0;5;0;0;0;0;8.9;1.4;3.51;Dropout
1793;1;39;1;9991;0;1;150;1;3;5;2;2;135.8;0;0;1;;1;0;29;;1;5;9;3;11;0;0;5;11;2;13.5;0;12.7;3.7;-1.7;Dropout
1794;1;17;1;9085;1;1;137;1;1;1;4;7;134.6;1;0;0;;1;0;22;;0;6;16;0;0;0;0;6;7;0;0;0;16.2;0.3;-0.92;Dropout
1795;1;43;1;9500;1;1;136;1;19;37;173;183;118.4;1;0;0;;0;0;21;;0;7;12;4;13.125;0;0;7;8;6;12.33333333;0;13.9;-0.3;0.79;Enrolled
1796;1;1;3;9500;1;1;134;1;38;38;7;9;132.8;1;0;0;;0;1;19;;0;8;8;7;13.51285714;0;0;8;8;7;13.51285714;0;10.8;1.4;1.74;Graduate
1797;1;1;1;9238;1;1;160;1;38;37;9;7;155.5;1;0;0;;0;1;18;;0;6;7;6;12.83333333;0;0;6;6;6;12.16666667;0;10.8;1.4;1.74;Graduate
1798;1;1;3;9085;1;1;126;1;38;1;9;9;132;1;0;0;;0;1;18;;0;5;8;3;15;2;0;5;9;3;11.66666667;0;9.4;-0.8;-3.12;Dropout
1801;1;1;3;9500;1;1;139;1;3;1;4;1;126;1;0;0;;1;0;18;;0;8;15;5;12.288;1;0;8;15;5;12.288;1;10.8;1.4;1.74;Dropout
1802;1;43;2;8014;0;3;130;1;34;34;0;0;130;0;0;0;;1;0;31;;8;12;21;12;12.33333333;0;6;10;13;7;13.28571429;2;7.6;2.6;0.32;Graduate
1803;1;1;2;9147;1;1;131;1;1;1;9;9;118.8;0;0;0;;1;1;18;;0;5;9;4;11.5;0;0;5;5;5;12.8;0;12.4;0.5;1.79;Graduate
1804;1;43;2;9670;1;1;130;1;19;1;4;4;127.6;1;0;0;;1;0;22;;4;6;6;6;11.83333333;0;0;6;11;4;11.14285714;0;10.8;1.4;1.74;Dropout
1806;1;43;1;9991;0;3;130;1;3;1;2;9;130;0;0;0;;1;0;33;;0;5;5;0;0;0;0;5;5;0;0;0;12.7;3.7;-1.7;Dropout
1807;1;1;3;9119;1;1;117;1;1;1;3;5;111.1;0;0;0;;1;1;19;;0;5;10;5;11.8;0;0;5;12;3;11.5;0;11.1;0.6;2.02;Enrolled
1808;1;17;1;9670;1;1;127;1;3;3;1;1;121.4;0;0;0;;1;0;18;;0;6;0;0;0;0;0;6;0;0;0;0;15.5;2.8;-4.06;Dropout
1810;1;51;1;9991;0;1;134;1;1;1;5;3;120.6;1;0;0;;1;0;27;;2;6;6;6;12.33333333;0;0;5;5;5;13;0;11.1;0.6;2.02;Graduate
1811;1;39;1;9254;1;1;130;1;37;37;9;9;126.5;0;0;0;;1;0;26;;0;6;7;6;12.42857143;0;0;6;6;6;12.83333333;0;7.6;2.6;0.32;Graduate
1812;1;1;6;9500;1;1;127;1;1;19;3;3;120.2;1;0;0;;0;1;19;;0;7;7;7;12.76571429;0;0;8;9;8;13.54444444;0;12.4;0.5;1.79;Graduate
1813;2;51;1;9500;1;1;130;1;37;37;5;5;120;0;0;0;;1;0;44;;0;7;11;5;12.1;0;0;7;10;5;12.6;0;11.1;0.6;2.02;Dropout
1814;1;1;2;9147;1;1;142;1;37;38;9;9;137.5;1;0;0;;1;0;19;;0;5;10;5;12;0;0;5;9;5;11.5;0;13.9;-0.3;0.79;Graduate
1815;1;18;1;9070;1;1;117;1;1;37;4;7;127.9;1;0;0;;1;0;20;;0;6;6;0;0;0;0;6;6;0;0;0;9.4;-0.8;-3.12;Dropout
1816;1;39;1;9003;1;19;133.1;1;19;37;1;1;140;0;0;1;;1;0;24;;0;6;10;6;14.88888889;0;0;6;11;6;13.72727273;0;16.2;0.3;-0.92;Enrolled
1817;4;43;1;9991;0;1;164;1;37;37;6;6;131.8;0;0;0;;0;0;31;;7;14;19;13;11.35714286;0;9;14;14;13;12;1;9.4;-0.8;-3.12;Graduate
1818;1;43;1;9070;1;1;130;1;37;37;9;9;129;1;0;0;;0;0;25;;0;6;6;6;13.5;0;0;6;6;6;12.5;0;9.4;-0.8;-3.12;Graduate
1820;1;17;3;9500;1;1;140;1;3;2;3;3;126.4;1;0;0;;0;0;18;;0;7;7;7;13.88428571;0;0;8;9;8;14.75;0;11.1;0.6;2.02;Dropout
1822;1;1;3;9500;1;1;122;1;3;1;4;3;114.8;1;0;0;;0;1;19;;0;7;11;4;12.65;0;0;7;9;5;11.1;0;12.4;0.5;1.79;Enrolled
1823;1;17;1;9147;1;1;162;1;1;38;4;5;138.6;1;0;0;;0;0;19;;0;5;10;1;11;0;0;5;13;0;0;0;12.7;3.7;-1.7;Enrolled
1824;1;39;1;9670;1;1;133.1;1;1;1;4;4;112.9;0;0;0;;0;0;24;;0;6;12;2;11.66666667;0;0;6;20;2;10.5;6;16.2;0.3;-0.92;Dropout
1825;1;1;1;9238;1;1;120;1;3;3;3;3;111.6;0;0;0;;0;0;20;;0;6;6;6;14.5;0;0;6;6;6;12.66666667;0;12.4;0.5;1.79;Graduate
1826;1;17;1;9254;1;1;160;1;19;37;5;3;152;0;0;0;;0;0;18;;0;6;7;6;14.71428571;0;0;6;7;6;14.16666667;0;12.7;3.7;-1.7;Graduate
1827;1;1;1;9238;1;1;141;1;38;1;5;7;132.6;0;0;0;;0;1;18;;0;6;7;6;13.28571429;0;0;6;6;6;14.33333333;0;12.4;0.5;1.79;Graduate
1828;1;17;1;9085;1;1;125;1;1;38;4;9;118.4;1;0;0;;0;0;21;;0;5;13;3;11.33333333;2;0;5;12;2;10.5;1;9.4;-0.8;-3.12;Enrolled
1830;1;1;1;9147;1;1;128;1;38;37;5;6;122.1;0;0;0;;0;1;18;;0;5;11;4;11.57142857;0;0;5;9;5;12;0;13.9;-0.3;0.79;Enrolled
1831;1;1;1;9853;1;1;162;1;37;19;9;8;142.8;0;0;1;;0;0;18;;0;6;10;5;13;0;0;6;10;4;11.5;0;12.7;3.7;-1.7;Dropout
1832;1;1;1;9238;1;1;130;1;1;1;4;4;124.8;0;0;0;;0;1;18;;0;6;9;6;11.5;0;0;6;11;5;14;0;11.1;0.6;2.02;Graduate
1833;1;17;2;9147;1;1;134;1;37;19;9;8;126.3;1;0;0;;0;1;18;;0;5;8;5;11.8;0;0;5;10;5;11.6;3;16.2;0.3;-0.92;Graduate
1835;1;17;1;9500;1;1;137;1;19;38;3;9;124.9;0;0;0;;0;1;19;;0;7;11;6;13.8875;0;0;8;9;8;14.86444444;0;15.5;2.8;-4.06;Graduate
1836;1;1;1;9238;1;1;133.1;1;38;38;191;192;118;0;0;1;;0;1;20;;0;6;7;5;11.4;0;0;6;9;6;11.5;0;8.9;1.4;3.51;Graduate
1837;2;43;1;8014;0;1;110;1;37;19;9;3;100;0;0;0;;0;0;34;;9;11;17;9;12.33333333;0;3;7;12;7;12.14285714;0;9.4;-0.8;-3.12;Graduate
1838;2;39;1;9500;1;1;133.1;1;37;37;9;9;109;1;0;0;;0;0;39;;0;7;8;5;12.16;0;0;7;8;5;12.16;0;7.6;2.6;0.32;Enrolled
1839;1;17;3;9500;1;1;133;1;3;19;2;5;130.8;1;0;0;;0;0;19;;0;8;8;8;13.4275;0;0;8;8;8;13.4275;0;9.4;-0.8;-3.12;Graduate
1840;1;39;1;9070;1;1;130;1;1;19;4;4;110;1;0;0;;0;0;24;;0;6;6;6;15.16666667;0;0;6;6;2;15.5;0;15.5;2.8;-4.06;Graduate
1842;1;17;1;9130;1;1;125;1;19;19;3;10;131;1;0;0;;1;0;19;;0;5;11;2;10.5;2;0;5;9;0;0;3;10.8;1.4;1.74;Dropout
1843;1;1;1;9147;1;1;158;1;1;38;3;6;155.2;0;0;0;;1;1;18;;0;5;5;5;11.8;0;0;5;8;3;11;0;9.4;-0.8;-3.12;Graduate
1844;1;1;2;9147;1;1;128;1;3;1;3;3;121;1;1;1;;1;0;20;;0;5;6;5;13.2;0;0;5;10;5;11.4;3;16.2;0.3;-0.92;Enrolled
1845;1;1;6;9500;1;1;133;1;1;1;9;9;119.7;1;1;1;;1;0;19;;2;7;8;7;13.075;0;1;8;11;8;12.36111111;0;12.4;0.5;1.79;Graduate
1846;1;1;1;9130;1;1;138;1;3;19;2;4;131;1;0;0;;1;0;19;;0;6;8;4;11.6;0;0;6;14;2;13;0;11.1;0.6;2.02;Dropout
1847;1;17;1;9003;1;1;126;1;37;3;5;2;116.9;0;0;0;;1;0;19;;0;6;10;6;13.66666667;0;0;6;10;4;12.25;0;13.9;-0.3;0.79;Dropout
1848;2;39;1;9991;0;1;140;1;36;14;9;10;130;1;0;0;;1;0;41;;0;5;9;4;10.75;0;0;5;7;2;10;0;9.4;-0.8;-3.12;Dropout
1849;1;1;2;9500;1;1;143;1;5;5;2;2;137.8;0;0;0;;1;0;19;;0;7;10;6;13.49285714;0;0;8;9;8;12.68888889;0;12.4;0.5;1.79;Graduate
1850;1;43;3;9254;1;1;135;1;3;3;2;2;122.1;0;0;0;;1;0;19;;0;6;14;3;12.5;0;0;6;9;4;11;0;12.7;3.7;-1.7;Enrolled
1852;1;1;1;9119;1;1;148;1;19;38;9;7;133;0;0;0;;1;0;18;;0;5;12;5;13.28571429;0;0;5;16;5;14.8;0;12.4;0.5;1.79;Dropout
1853;1;1;1;9147;1;1;126;1;3;19;3;3;115.2;0;0;0;;1;0;19;;0;5;6;5;12.6;0;0;5;13;5;11.8;5;16.2;0.3;-0.92;Graduate
1854;1;44;1;9003;1;39;160;1;3;3;2;10;160;1;0;0;;1;0;20;;0;6;7;6;14;0;0;6;7;6;14.66666667;0;12.4;0.5;1.79;Graduate
1859;1;17;3;9070;1;1;130;1;1;4;4;2;131.4;0;0;0;;1;0;20;;0;6;6;6;14.16666667;0;0;6;8;6;12.33333333;0;11.1;0.6;2.02;Graduate
1860;2;42;1;9991;0;1;130;1;3;2;2;2;130;0;0;0;;1;0;27;;2;2;2;2;12.5;0;0;5;6;2;12.5;0;12.7;3.7;-1.7;Enrolled
1861;2;39;1;9119;1;1;110;1;19;19;0;5;137;0;0;1;;1;0;30;;0;5;5;0;0;0;0;5;5;0;0;0;7.6;2.6;0.32;Dropout
1862;1;39;1;9119;1;1;110;1;1;1;4;4;125.9;0;0;0;;1;0;34;;0;5;7;0;0;0;0;5;8;1;11;0;10.8;1.4;1.74;Enrolled
1864;1;17;1;9070;1;1;127;1;37;38;9;5;131.2;1;0;0;;1;0;18;;0;6;6;6;11.83333333;0;0;6;6;6;13.16666667;0;7.6;2.6;0.32;Graduate
1865;1;1;1;9130;1;1;140;1;9;19;4;4;131.2;0;0;0;;1;1;26;;0;5;9;0;0;0;0;5;6;0;0;0;7.6;2.6;0.32;Dropout
1866;1;39;1;9991;0;1;130;1;1;1;3;7;140;0;0;0;;1;0;26;;0;5;5;5;12.4;0;0;5;5;5;12.4;0;15.5;2.8;-4.06;Graduate
1869;1;1;3;171;1;1;139;1;37;19;9;8;142.2;1;0;0;;1;1;20;;6;12;12;12;14.58333333;0;4;11;14;11;14.33333333;0;8.9;1.4;3.51;Graduate
1870;1;1;1;9773;1;1;150;1;19;11;0;0;131.1;1;0;0;;1;0;19;;0;6;6;6;11.66666667;0;0;6;10;3;12.66666667;0;7.6;2.6;0.32;Graduate
1872;1;1;6;9500;1;1;119;1;1;1;4;4;115;1;0;0;;1;1;20;;0;7;14;1;13;0;0;7;15;0;0;0;11.1;0.6;2.02;Dropout
1873;1;51;1;9500;1;1;170;1;1;1;4;10;125;0;0;0;;1;0;20;;0;7;7;7;15.66;0;7;10;11;9;15.01111111;0;11.1;0.6;2.02;Graduate
1874;1;39;1;8014;0;1;133.1;1;34;34;0;0;97.5;1;0;0;;1;0;29;;0;6;10;0;0;1;0;5;10;0;0;0;7.6;2.6;0.32;Dropout
1875;1;1;4;9773;1;1;133;1;19;19;7;7;134.4;1;0;0;;1;1;20;;0;6;6;6;12.16666667;0;0;6;8;4;12.75;0;9.4;-0.8;-3.12;Graduate
1876;1;1;1;9500;1;1;125;1;37;37;9;9;118.8;0;0;0;;1;0;24;;0;7;7;6;13.3;0;0;7;7;6;13.3;0;7.6;2.6;0.32;Graduate
1877;1;39;1;9556;1;19;133.1;1;42;1;3;7;110.5;0;0;0;;1;0;37;;0;7;15;0;0;0;0;7;13;0;0;1;11.1;0.6;2.02;Dropout
1878;1;1;5;9500;1;1;143;1;37;19;4;4;123.3;1;0;0;;1;0;18;;0;7;0;0;0;0;0;8;0;0;0;0;7.6;2.6;0.32;Dropout
1880;1;17;1;9500;1;1;157;1;19;3;4;9;138.8;0;0;0;;1;0;18;;0;8;8;7;13.55714286;0;0;8;8;7;13.55714286;0;12.7;3.7;-1.7;Graduate
1881;2;44;1;9119;1;39;160;1;37;37;9;9;160;0;0;1;;1;0;41;;3;7;15;5;14.33333333;0;1;6;16;6;14.63636364;0;12.4;0.5;1.79;Enrolled
1882;1;39;1;9003;1;1;140;1;37;37;9;4;140;0;0;0;;1;0;35;;0;6;16;4;12;0;0;6;11;3;10.33333333;0;13.9;-0.3;0.79;Dropout
1883;1;17;1;9254;1;1;128;1;19;38;9;9;118.2;0;0;0;;0;0;19;;0;5;5;0;0;0;0;6;0;0;0;0;8.9;1.4;3.51;Dropout
1884;1;1;1;171;1;1;145;1;1;19;10;5;150.6;1;0;0;;1;0;18;;0;0;0;0;0;0;0;0;0;0;0;0;10.8;1.4;1.74;Graduate
1885;2;39;1;9500;1;1;133.1;1;37;37;191;172;115.2;0;0;0;;0;0;48;;0;7;11;4;11.75;0;0;7;14;3;11.725;0;11.1;0.6;2.02;Enrolled
1886;1;1;1;9500;1;1;132;1;19;2;9;3;126;1;0;0;;0;0;19;;0;7;7;6;12.18333333;0;0;7;7;6;12.18333333;0;7.6;2.6;0.32;Graduate
1890;1;1;1;171;1;1;149;1;1;1;9;3;156;1;0;0;;0;0;18;;0;0;0;0;0;0;0;0;0;0;0;0;10.8;1.4;1.74;Graduate
1891;1;1;1;171;1;1;146;1;40;43;4;4;150.2;1;0;0;;0;0;18;;0;0;0;0;0;0;0;0;0;0;0;0;11.1;0.6;2.02;Graduate
1892;1;1;5;9500;1;1;139;1;38;37;7;7;126.3;1;0;0;;0;1;18;;0;8;8;8;13.435;0;0;8;8;8;13.435;0;9.4;-0.8;-3.12;Graduate
1893;1;1;1;9130;1;1;152;1;2;22;4;3;146.1;1;0;0;;0;0;18;;0;5;8;4;13.5;2;0;5;9;0;0;3;10.8;1.4;1.74;Dropout
1894;1;1;1;171;1;1;147;1;2;3;4;8;145.3;1;0;0;;0;0;18;;0;0;0;0;0;0;0;0;0;0;0;0;12.4;0.5;1.79;Enrolled
1895;1;18;1;171;1;1;121;1;1;1;4;3;116.8;1;0;0;;0;0;23;;15;17;18;17;11.5;0;16;17;17;17;12.17647059;0;12.4;0.5;1.79;Graduate
1896;1;1;1;9070;1;1;124;1;19;19;7;9;132.1;1;0;0;;0;0;19;;0;6;10;2;10.5;0;0;6;6;3;11;0;7.6;2.6;0.32;Enrolled
1897;1;1;1;9085;1;1;105;1;19;37;8;8;102.6;0;1;0;;0;0;21;;0;6;13;4;12;0;0;6;17;2;11.5;0;11.1;0.6;2.02;Enrolled
1899;1;1;1;171;1;1;143;1;12;12;4;1;155.3;1;1;0;;0;0;18;;0;0;0;0;0;0;0;0;0;0;0;0;11.1;0.6;2.02;Graduate
2200;1;39;2;9556;1;1;133.1;1;1;1;9;10;100.5;0;0;0;;1;0;24;;0;7;18;0;0;0;0;7;13;0;0;1;11.1;0.6;2.02;Dropout
2202;1;39;1;9500;1;1;150;1;38;3;9;1;140;0;0;0;;1;0;24;;0;7;11;7;11.29444444;0;0;8;22;2;12.6;0;15.5;2.8;-4.06;Graduate
2203;1;17;2;9254;1;1;121;1;19;38;6;6;116.1;1;0;0;;1;0;19;;0;6;8;5;11.2;0;0;6;11;4;12.5;0;15.5;2.8;-4.06;Graduate
2204;2;7;1;171;1;3;120;1;19;19;9;9;130;1;0;0;;1;0;37;;0;0;0;0;0;0;0;0;0;0;0;0;7.6;2.6;0.32;Dropout
2205;1;5;2;9070;1;1;143;1;1;1;4;10;146.2;1;0;0;;1;0;18;;0;6;7;5;13.2;0;0;6;6;5;11.8;0;16.2;0.3;-0.92;Graduate
2206;1;44;1;9119;1;39;180;1;1;1;9;8;180;0;0;0;;1;1;20;;3;7;12;6;14.14285714;0;1;6;10;6;14.125;0;12.4;0.5;1.79;Enrolled
2208;1;43;1;9147;1;1;130;1;37;19;9;8;130.8;0;0;0;;1;0;22;;0;5;5;0;0;0;0;5;9;3;13.33333333;2;16.2;0.3;-0.92;Enrolled
2209;1;17;2;9147;1;1;133.1;1;38;38;4;7;109;1;0;0;;1;1;22;;0;5;7;3;12.33333333;0;0;5;9;3;10.57142857;0;10.8;1.4;1.74;Enrolled
2211;1;1;3;9500;1;1;149;1;1;1;4;4;129.3;1;0;0;;1;0;18;;0;8;8;7;13.1;0;0;8;8;7;13.1;0;12.7;3.7;-1.7;Graduate
